word,slope,mean,intercept,change,approachmid,approachstd
pupil,0.00655834757481,-0.684006517453,-13.1448669096,0.638455105498,0.961182030825,0.802309547043
hastened,0.00395046971743,-0.36113365197,-7.86702611508,0.207191847304,0.558483463698,0.539442044313
allow,0.00310630960807,-0.272672650115,-6.17466090545,0.319300722828,0.428192032718,0.401368908707
form,-0.00353024174422,0.00644326122227,6.71390257524,-0.458340584588,-0.0151564307906,-0.0142648827553
refusal,0.00218166809298,-0.444484644914,-4.58965402158,0.119321763599,0.435828981115,0.398577346439
failure,-0.00429856733262,-0.737136028094,7.43014190388,-0.334233322699,-0.654339559338,-0.630585411175
progress,0.00361283678556,-0.386950577106,-7.25134046967,0.297342885113,0.519178219988,0.499364496021
was-supported,-0.000863154267753,-0.904408580398,0.735584528333,-0.16499038406,-0.169609548878,-0.152349345711
line,0.00296913256962,-1.23301477069,-6.87436665297,0.35453455795,0.413582485112,0.389710538085
asserted,0.0035279315748,-1.01870717853,-7.72177717066,0.21565093178,0.496133393109,0.46511291719
pressed,0.000948659663062,-0.482296065161,-2.28474942498,0.0514484388844,0.0988643345477,0.0983681353627
was-offered,0.00469817669098,-0.783384811539,-9.70992052441,0.568474497685,0.631018261248,0.601160779217
favourite,0.00247968667158,0.325425113772,-4.38597956223,0.310515767655,-0.340842065504,-0.3342413829
energy,0.00134597466299,-0.285858241673,-2.84321010135,0.263330038268,0.247334659913,0.24979891559
partner,-0.00221729842653,-0.766784046847,3.44608296356,-0.0661875461086,-0.328101448896,-0.280293149957
was-nominated,0.0039142145739,-1.6448290768,-9.08183676721,0.631059750875,0.804700752575,0.757532366921
collection,0.00624071449196,-0.753116711669,-12.6104742464,0.77744769667,0.947139363626,0.747852000309
was-expected,0.00048391298282,-0.149917113479,-1.06935178084,0.0788847212671,0.0633478751288,0.0553150234949
loves,0.00173684011149,0.497823461051,-2.80217275078,0.442828846817,-0.296566247792,-0.21678440023
loss,0.00385561912095,0.0258342943102,-7.29984203549,0.303100504755,-0.0226561758652,-0.020107591486
exertions,0.00685969318748,-0.612116319171,-13.6455333754,0.623643753323,0.99942680894,0.765629967264
commission,0.00153802397557,-1.85923706815,-4.78148262174,0.176973413182,0.197917719012,0.189757140625
was-did,0.00305888445099,-0.330032480557,-6.14191293744,0.364841578367,0.525545547037,0.530993063747
approach,0.00173774783109,-0.787661745822,-4.08938262489,0.1197305142,0.216435448984,0.205467965215
chief,-0.0112673062872,-1.41538073946,19.9925012063,-1.07856308633,-1.65545990085,-1.27314245683
method,0.00124389447202,-0.778637919985,-3.14203741682,0.105845127081,0.223525457368,0.214683801768
shoulders,0.00257989455522,0.0575779554254,-4.8442216995,0.249588022131,-0.0648723316447,-0.0602953586825
withdrew,0.00406464530045,-0.894881125522,-8.61770719637,0.432179597931,0.487091738285,0.448497782103
