word,slope,mean,intercept,change,approachmid,approachstd
had,0.00695870655511,-0.370920107945,-13.5396214409,0.61683390517,1.06544505879,1.52684926199
said,0.00390036919755,-0.290526754094,-7.67461522865,0.365430062833,0.63744082554,1.14330414699
was,0.00619211581975,-0.39141159863,-12.111642683,0.569997683041,0.966255485768,1.59783138523
wrote,0.00666537443965,-0.384189242223,-12.9988380582,0.623838591896,0.995666949968,1.54692610543
life,0.00668531105593,-0.25102732115,-12.8985234242,0.579611095938,0.834068529325,1.36266311563
father,0.00453182185116,0.0546373809399,-8.51064082049,0.386735479147,0.124469869348,0.221610895229
made,0.00570841824282,-0.559572000048,-11.3715031293,0.545895903036,0.870823455184,1.56480331481
went,0.00710412028809,-0.324138063583,-13.7660382667,0.696633647031,0.96164833019,1.51723543431
took,0.0072126419934,-0.508233414999,-14.1619848255,0.713528724232,1.12957803473,1.84602579417
came,0.00600151331819,-0.367491853525,-11.7265251645,0.562849208062,0.956592822772,1.57102456852
wife,-0.00247764425028,-1.84987655907,2.76676282343,-0.0737237694355,-0.433734009098,-0.670698469032
died,0.00699951075223,-0.25216372749,-13.493685683,0.743938339441,0.905215444405,1.26690914457
says,0.00516394326106,-0.427244072677,-10.2050506485,0.548549033028,0.81370038774,1.34809707318
found,0.00744639182294,-0.410869653058,-14.5029771783,0.70880420287,1.17963285621,1.82663299451
death,0.00528145135533,-0.293391776234,-10.2884763092,0.487906166809,0.78501077375,1.35126663522
told,0.00326111179149,-0.157579567606,-6.32833781286,0.266157488573,0.525458841117,1.02874236813
friends,0.00696399054746,-0.42155337117,-13.6020851331,0.609989523106,0.992999406556,1.47100934477
left,0.0060474682801,-0.423117372856,-11.8710498232,0.589955275103,0.935698047393,1.64533961425
received,0.00536824571284,-0.511098935882,-10.678182064,0.507684801721,0.824937137183,1.44266624608
mother,0.00367246489454,0.729599196925,-6.18654795515,0.237668220402,-0.582154610936,-1.03630528408
thought,0.00624022687511,-0.439208426801,-12.252129997,0.593076421,0.947307925719,1.47589265433
son,0.00399142662676,-0.0829242983176,-7.6316047653,0.372956758611,0.438612464219,0.792558938191
was-told,0.00513882056701,-0.174480048199,-9.89560155123,0.478175942806,0.680627653117,1.1628474316
work,0.00550894496058,-0.620049311293,-11.0570817223,0.542048911235,0.828761330857,1.16175873802
gave,0.00614535816328,-0.33379952978,-11.9635417681,0.578797140273,0.955938884751,1.61323480359
knew,0.00514536005028,-0.190316576273,-9.92437663811,0.441232261974,0.666286302087,1.15191190279
was-born,0.00633869183464,-0.387311090299,-12.3844903577,0.749409458901,0.738823520068,1.13427656536
did,0.00567671559323,-0.419982943309,-11.1669052566,0.539254081642,0.900547332259,1.56554273002
returned,0.00624759461473,-0.523647261203,-12.3535678118,0.615655720146,1.01777264271,1.76403928256
mind,0.00170939316912,-0.149457791513,-3.38644601674,0.0658321319917,0.262154749186,0.545228955413
has,0.00521628898309,-0.245252103918,-10.1153987119,0.446906177167,0.731835154479,1.28134138473
saw,0.00245823081139,-0.153195909207,-4.80597380204,0.249248421931,0.43688850395,1.07096829673
felt,0.00180218924124,0.0821731659851,-3.32182013706,0.155170269146,-0.012981380086,-0.0305306450071
brother,0.00409982953594,0.00707035479006,-7.74326982998,0.373619881332,0.311749133426,0.508123971914
is,0.0032238470443,-0.00269401990402,-6.09737224455,0.260444903821,0.223028150175,0.43142811869
began,0.00506739992959,-0.404782847812,-9.99926055553,0.515165352797,0.793790906863,1.49126990916
sent,0.0034634246765,-0.392006646612,-6.95375558481,0.368126962044,0.576172605488,1.21805377857
man,0.00208424010749,-2.00677878274,-6.01994216313,0.477306994097,0.338780134849,0.589509472779
friend,0.00579309718668,-0.412321592067,-11.3789810101,0.540270738117,0.892286856654,1.41528499916
family,0.00548073234386,-0.213285784513,-10.5821917404,0.556563753401,0.573050868368,1.071390058
was-see,-0.000187576817533,0.0338513293502,0.389690291975,-0.0645179457804,-0.0264274833134,-0.05624823796
married,0.00599189209733,0.147412369919,-11.1747085392,0.667549294042,-0.350190920813,-0.507748375333
name,0.00480004044448,-0.356914736418,-9.44421718584,0.446063397482,0.72428284399,1.38650208259
asked,0.00210768753759,-0.146561196296,-4.13640692136,0.184855682123,0.404745172148,0.828233371602
have,0.0043529068236,-0.129624366886,-8.36336982865,0.402488593111,0.605334046915,1.12409399061
continued,0.00481150229602,-0.500700888641,-9.61490019104,0.445730189343,0.790945271628,1.36684134651
letter,0.00385945290709,-0.34331063561,-7.6519675788,0.387265541141,0.603926710579,1.07290110585
husband,0.00508566133097,4.02078632552,-5.44728419234,0.0574282968373,-1.03315003228,-0.967883363527
lived,0.00585911547614,-0.0686650615412,-11.1476333541,0.540089337574,0.301160116388,0.568126712445
return,0.00600581421821,-0.627127262613,-12.0037325758,0.595950331987,0.940313281171,1.56998463066
career,0.000966042995178,-0.934763495851,-2.79502844035,0.189528192773,0.166157214898,0.26076448995
called,0.00387602035452,-0.429216119827,-7.77231713103,0.41803250007,0.63110747171,1.40712988825
letters,0.0054207857312,0.138388218075,-10.1044024284,0.457462712839,0.103840831243,0.154688845756
entered,0.00477781137668,-0.722034855596,-9.78059105486,0.511177556035,0.742109330527,1.25901838311
was-asked,0.00277100058207,-0.187726676815,-5.43304153363,0.268269922763,0.490941013626,1.02684291685
way,0.00460316949348,-0.506624753716,-9.22719293498,0.473944258946,0.710367185533,1.41197515311
time,0.00317367685862,-0.316196193502,-6.3274293575,0.232302888209,0.483243248179,1.07408584969
home,0.00158597488342,0.245353786973,-2.7439593114,0.0570394759399,-0.373319402644,-0.731990878303
house,0.00519751012483,-0.120151438543,-9.95024809743,0.51294078262,0.476753443047,0.822327126002
wanted,0.00310208191059,-0.212583958419,-6.08470143355,0.328100582253,0.56553976921,0.996928211603
replied,0.00132693719958,-0.28259440481,-2.80140312006,0.0918349248092,0.192559490782,0.401283378842
met,0.00644655294543,-0.312677218137,-12.5110505245,0.668420982863,0.891016436687,1.44881657048
hand,0.00196966945051,0.136424657318,-3.58221187094,0.140650426539,-0.0143504374747,-0.0303362540679
character,0.0044601813164,-0.36147301146,-8.80644834841,0.406036148306,0.696532948236,1.26489796342
works,0.00490486259877,-1.06238820556,-10.3735071831,0.523535689479,0.646861175278,0.789293762078
