word,slope,mean,intercept,change,approachmid,approachstd
said,-4.55645915049e-06,-0.0695319107409,-0.0608746383549,-0.0188340309304,0.00809318682372,0.050017369321
had,-0.000153129622491,-0.0134424099372,0.277503872795,0.0183214624189,0.00687270793287,0.0504417478869
was,0.000400621326628,-0.078409127141,-0.839589647734,0.0563421179959,0.0608008652659,0.247779867688
eyes,-0.00239934504635,0.374754759543,4.93351034761,-0.265275295344,0.328104947492,0.628446920536
face,-0.00262175408674,0.260788782292,5.24212154711,-0.269632774783,0.347209227833,0.659864447558
looked,-0.00194152330691,0.130812018601,3.81970630173,-0.18616769619,0.249807056841,0.691894686149
thought,0.00043513854553,0.115070418029,-0.711692818477,0.0738961907953,-0.0340153832174,-0.0671920425299
head,0.0014384795166,-0.0648641342461,-2.79797521579,0.022358559073,0.166789776832,0.311249494868
hand,-0.00206331711637,0.128273420007,4.04857594112,-0.204120620274,0.248304277018,0.812018876147
felt,0.000334965640538,0.160257582526,-0.476177134496,0.0157946540923,0.0114601955627,0.0250237419984
went,0.00222403644337,-0.126198152399,-4.3518673948,0.158976730324,0.288672681526,0.458994675767
knew,-0.0011762270896,0.123352022525,2.35818349277,-0.0742775299889,0.169009157498,0.375831455128
father,-0.00289603731898,0.315389700821,5.81786060689,-0.368063274919,0.427492554851,1.11267010295
mother,-0.00032054074507,0.625868714698,1.23489613033,-0.0102329069157,0.0738316807978,0.187470546802
asked,0.00110016374838,-0.0597992901669,-2.15011041208,0.0595835518505,0.1507853207,0.26737970064
saw,0.000736753653452,-0.0797396402442,-1.4795715818,0.0651530880174,0.060273966536,0.136545687565
came,0.00318685827251,-0.252878037119,-6.30790875489,0.242744449749,0.441519700325,1.20527694756
took,-0.000116179797039,-0.236348469942,-0.0156068555676,0.0204442407927,0.00604928619826,0.0120013698968
made,0.001394729397,-0.168880165725,-2.81886602002,0.129767258707,0.200070315841,0.922337905567
turned,-0.000173176057618,-0.0507092468847,0.27832526259,-0.0288044788787,-0.0301929616397,-0.070374603884
mind,-0.00272235541569,0.146888545628,5.31936383543,-0.202156409153,0.367067716359,0.736190882679
told,0.000161581275594,-0.0396483873374,-0.346652810966,0.0518426592877,0.039642034733,0.0530945774911
hands,-0.00114836576422,0.211753889995,2.39364884201,-0.194684175653,0.149519343493,0.312146875423
found,7.11736222289e-05,-0.108713644468,-0.243943526702,0.0548560704581,0.0202606019474,0.051568578857
heart,-0.000702617334399,0.421742566076,1.75671550143,-0.101615502258,0.135741219156,0.514441734499
was-told,0.00360463250459,-0.132521392709,-6.98132315143,0.23691966162,0.443686201967,0.583159441112
voice,-0.00206758435359,0.216822841568,4.14523311338,-0.20547597308,0.277613597938,0.306363791428
heard,-0.000260313694203,0.0973426380967,0.591938657083,-0.034642756522,0.0634771053149,0.153833010718
sat,-0.00254388151879,0.269436509462,5.10281139516,-0.252589463643,0.351666672654,0.83634914222
was-asked,-0.000516809798627,-0.0262104314409,0.955728185951,-0.013131479467,0.00414412940193,0.0051595497368
stood,0.00115101700098,-0.13058244861,-2.31751475047,0.0568643932235,0.150688330563,0.227331207375
is,0.000293713457866,-0.151375812592,-0.709431382538,0.00125920446213,0.0520419233041,0.146802275832
have,0.000309499825255,-0.0083931653035,-0.596442833288,0.0577680691014,0.0194176342146,0.0451050241407
did,0.000984553221186,-0.123109980289,-1.99376110054,0.0907040492817,0.115399293526,0.360942852255
left,0.000575362401269,-0.168043591158,-1.26123215357,0.0851928279347,0.0997193570691,0.202023604638
got,0.00276760909789,-0.397069581299,-5.6555268673,0.300646176421,0.422770758554,0.635480735762
began,-0.000601284770762,0.0115410529978,1.15398211745,-0.0174907158173,0.0387603124747,0.0786268791571
come,0.00302806904406,-0.263363059671,-6.01669424338,0.250472685542,0.401126423933,0.827768618348
says,0.00381216926783,-0.300775690298,-7.54389729917,0.22719358141,0.56067851742,0.813616371532
wife,0.00130392847403,-2.40892554274,-4.88638964339,0.0240660988201,0.156507730954,0.180136938916
life,0.00359190447275,0.0273356673955,-6.79728283084,0.243113743777,0.124392684673,0.197943813966
put,0.000932905085804,-0.0280188658782,-1.80053852891,0.074559534836,0.143958017656,0.225168434169
gave,0.00138941957432,-0.0368870609139,-2.67678425213,0.0907544395317,0.178894383457,0.333148469066
replied,0.00124455149922,-0.207483075977,-2.5721309245,0.0387497945335,0.174980962515,0.323344959774
wanted,0.00248484512543,-0.0517984199394,-4.77300415826,0.243410398451,0.195762373439,0.274568951311
know,-0.000848654110578,0.0754709095736,1.68791371967,-0.0526768432118,0.0829695071737,0.139273973511
see,-0.000285065865984,-0.00356333260908,0.538061812761,-0.0298660205468,-0.0138706613077,-0.0407724809723
spoke,-0.00113540798255,-0.0653468213579,2.09192834549,-0.104064898744,-0.14373495838,-0.252781795783
husband,-0.00946046726636,3.59042580075,21.5653136068,-0.735206267768,1.25453408884,1.29387501218
friend,-0.000131715076008,-0.209816915206,0.0404417292099,-0.0034252659632,0.0238347516165,0.0399623941093
go,0.000386594803862,0.03251928415,-0.702010843188,0.0705655018724,-0.05777519351,-0.0807458362823
arms,-0.00176121477223,0.162655786381,3.50896385362,-0.125897878934,0.147913387303,0.206225553999
was-see,-2.33618277354e-05,-0.135143852579,-0.0907563798817,0.00188623572526,-0.00943191292007,-0.0125638669926
was-replied,-0.0015268713139,-0.322000982867,2.57905451354,-0.131504226997,-0.190259180072,-0.321651512025
lips,0.000804975434841,0.23589486434,-1.29355846186,0.0161366439553,-0.0909560646405,-0.148305845449
going,0.00100815876758,-0.0978029315603,-2.01330458997,0.10282959468,0.0993169451136,0.143104063236
smiled,-0.000443166213225,0.190504108643,1.03251991377,-0.0519334096286,0.0669793053956,0.0684054954377
way,0.00218783484532,-0.291479637986,-4.4483658441,0.209790490167,0.342966877472,0.581000639408
has,0.00145022054946,-0.11806232862,-2.8734813726,0.0656732259562,0.185842299239,0.405455520812
seen,0.00172514289492,-0.0853477131972,-3.36311921355,0.124745742601,0.201078784361,0.442469359503
do,0.00146019995037,-0.180785058722,-2.95516496443,0.117148235394,0.195062672669,0.426791894853
feet,0.000357659766712,-0.0913655781065,-0.770919134859,-0.0289290109044,0.0479891872674,0.059384868517
arm,0.00227673698865,-0.37741228901,-4.70321256744,0.261717022058,0.293447498655,0.576926544271
answered,-0.000295384981065,0.0919021279087,0.653133591932,-0.0591588549202,0.00743781447456,0.0168695378499
walked,0.00343167618559,-0.366003578509,-6.88618833113,0.311654857311,0.469114324211,0.515004876762
cried,0.00311008790157,0.371328923705,-5.53783808928,0.4104242226,-0.536107771845,-0.713550358195
returned,0.00297811950576,-0.312711601805,-5.97113866275,0.196075515324,0.376320728374,0.625699840273
