word,slope,mean,intercept,change,approachmid,approachstd
removed,-0.0127421113315,-1.34129524641,21.3011901444,0.819281047099,1.59779520323,0.274882374751
tells,0.0598759183385,-1.14737686648,-112.959224367,2.96476837783,3.82281094226,0.814333204901
face,0.0610930864105,1.08992173081,-111.513482085,-1.30110991315,1.94804771691,0.14663159874
obtained,0.049909404334,-2.17221040786,-96.2360692509,3.66360354342,5.1297513265,0.866972759457
sister,0.103590624766,3.25465463525,-186.764942914,-2.92535392125,0.98693907997,0.0634938439546
party,0.00427751901409,-1.86739116953,-11.0910853428,2.37869377704,2.48518179548,0.533152510335
go,0.0633625196582,0.135479656034,-117.235016481,0.922253107356,1.79518193405,0.27063036425
moved,0.0250047531717,-2.15972204979,-50.0856240082,2.98066895346,4.01437321965,0.602596485375
be,0.0694691938885,-0.921668649586,-130.250248005,2.11365840871,4.81563583274,0.554574868686
believed,-0.0145563699423,-0.217357475128,26.6504846674,0.0883196661123,0.112860050903,0.0140014555783
arrival,0.0703465091844,-1.65177218576,-133.172344238,3.63287360512,4.81599868859,0.662032635299
account,0.0404235068589,-1.23703234383,-76.9965882336,2.03584131708,4.2887779651,0.45491022178
kept,0.0645419277833,-0.658244302909,-120.766507258,1.78388420113,3.77648487537,0.593592630711
residence,0.00923879239523,-1.17686671013,-19.2119886221,1.09077372217,2.24663401367,0.417119130787
was-engaged,9.09496854755e-05,-1.24505946252,-2.24073827453,1.28118959323,2.14166252648,0.290025744673
was-known,0.0273075727123,-0.985290285177,-52.2869302789,1.26129886351,2.63300124258,0.692327287135
refused,0.043198727982,-1.21684334258,-82.2956613821,2.88424298722,2.84584518239,0.698045687776
turned,0.0276084550651,-0.371797289846,-51.8780246361,0.731348852247,1.75970754526,0.378127551812
age,0.0423244291105,-1.25212584169,-80.509636568,2.45865314955,3.93907118762,0.42332429858
wished,0.0610775315247,-0.353847141735,-113.944839691,1.29060411844,2.79717681128,0.450762902545
was-brought,0.0210723319136,-0.873716070058,-40.5358608013,1.49474267757,2.17179017671,0.250686090231
children,0.0960217566514,1.98430760034,-174.784366819,-2.11126066287,2.05171646657,0.165379144566
looked,0.0476194388438,0.906638344421,-86.8404642825,-0.658895703854,1.45149969853,0.213518035023
profession,-0.00829542160195,-1.77274559129,12.2851347186,1.7003524465,2.2570505147,0.384457396204
stood,0.0280541562025,-0.588891196252,-53.1016678517,0.989869634276,2.08340402516,0.458432824523
attended,-0.0416475866349,-0.401877164032,76.5898893306,-1.0061442051,0.322756075549,0.0232543106553
words,0.0402351009489,-0.269734463803,-75.1217664522,0.864190471639,2.37984346293,0.456385035975
was-left,0.0610359815667,-0.685160528998,-114.301118546,1.89066732217,3.54284127802,0.637793988263
added,0.0460027183033,-0.647989709318,-86.428481833,1.77902140802,2.52327080753,0.507790884946
see,0.0207449444115,-0.0749614340072,-38.6331057295,0.380802088369,1.08567573485,0.221562913697
reached,0.0117119756851,-0.857828917686,-23.2823705891,1.18498262966,1.51804380714,0.509081861758
say,0.0367775214169,-0.442047053247,-69.1206493787,1.27008344882,2.0413304863,0.346582534559
showed,0.0440938900285,-0.800715875671,-83.2407511818,1.98924916591,2.60520728817,0.67100146548
appeared,0.0275395800434,-0.196630917845,-51.3749690893,0.65428268603,1.41500377888,0.16146823375
command,0.0311648564822,-2.06527020859,-61.2821098455,3.16394731929,3.98344541406,0.487858291532
visited,0.0143872391237,-0.165530310597,-27.0249030239,0.90123225806,0.840186551009,0.0945670077626
given,0.0384294672562,-0.859494425567,-72.6472703464,1.79221152896,2.73455080426,0.500012413269
gives,0.0519593008286,-1.06730235034,-98.1448169552,2.43898484898,3.19065799388,0.695277919533
year,0.0331970325652,-1.37349788545,-64.0185411709,1.98535022028,3.23674791223,0.625798997137
influence,-0.00260767309977,0.0299899296008,4.89125821929,0.168413954522,0.635098643348,0.0679889188312
marriage,0.0336251066596,1.08801233136,-60.5506123585,-0.978412441186,0.0987555990063,0.0119785080627
expressed,0.0343662810874,-1.25572801662,-65.9258160592,2.37856552866,2.86171821796,0.657279447967
learned,-0.0125176622382,0.26563011529,23.667794066,-0.622721031707,0.920085002838,0.0712306798267
writings,0.0516106205535,-1.98425397259,-99.182452409,3.31664329854,4.86946718219,0.878038996733
studies,0.0371080463933,-1.69438406827,-72.0587622493,2.46193083886,3.49062996828,0.811064428697
joined,0.0145008462875,-0.576357617613,-27.8671290634,1.02696166841,1.688020516,0.238886576262
part,0.0222533254938,-0.689468920183,-42.4016260631,1.50856460938,2.00004298493,0.462322482953
love,0.0353070505353,1.70360890227,-62.6478724802,-2.10279602739,0.123399899329,0.00802454379015
engaged,0.0255609681087,-1.9760498081,-50.5917419731,2.0746782778,4.19814712539,1.00695190988
proceeded,0.0480475186098,-2.25076774546,-92.7109723573,4.23523248771,5.1259806515,1.17453790106
followed,0.0187316017002,-0.923790203562,-36.2196017694,0.912521530411,2.55671435669,0.467410451823
seen,0.0368367849251,-0.411095162009,-69.0773436732,1.25399658555,1.75865209431,0.438030400222
possessed,0.0420103307988,-1.16433201905,-79.9604249363,2.00537199515,3.61705190372,0.587195611346
office,0.046983710147,-1.92607618289,-90.3420477605,3.36716974547,4.38043638303,0.812995632307
days,0.0271077631273,-0.461921574431,-51.0636830301,1.01151676787,1.7726253979,0.434195226299
efforts,-0.00408129639254,-0.795028650552,6.18928710791,0.661858146985,0.727221013934,0.221782238007
was-met,0.0319924328126,0.504149887917,-58.5265957219,-0.489801841951,1.48399070614,0.110994466819
visit,0.0122971057824,0.970892115794,-21.159009172,-0.893120467153,0.640526452688,0.0803040654996
retired,0.0581638395154,-2.09649427392,-111.366421083,3.37095924716,5.24601924352,1.05324356538
troops,0.074535236796,-2.61371157419,-142.524459138,4.68910555174,6.35681319021,0.809659415849
give,0.0517799666761,-0.759863972825,-97.3685314908,1.85015974384,2.92421911554,0.595884811962
was-found,0.0483592660291,-0.670139325329,-90.8118248421,1.39446780301,3.11630789463,0.696517220557
written,0.0323106497374,-0.383393569501,-60.6033905979,1.0236872155,1.6427837877,0.384031771886
administration,0.00249813361477,-1.81137735405,-7.84460506915,2.2404510176,1.99320829652,0.532571620836
loved,0.0568673729049,0.748400189588,-104.241830763,0.0978199391371,1.29485657936,0.248558521912
appears,0.056930066887,-1.4233633762,-107.915665854,2.73355008753,5.15363038148,0.495314378945
fell,0.0581712885704,-1.47436742422,-110.391879346,3.12371381655,4.20546268679,1.03190100799
carried,0.0305757564333,-0.890716031823,-58.1648293002,1.63228885615,2.37983554087,0.689977396606
know,0.0562837989393,-0.494367120519,-105.178774834,1.40305066866,3.08552225635,0.488990339305
knowledge,0.0286171587581,-1.03649065295,-54.7751028375,1.62341807904,2.65657460951,0.537078295062
answered,0.05840728874,-0.984397025273,-110.05738174,2.09538818013,3.81852139269,0.644126466582
proposed,0.021304772789,-1.00076407071,-41.3450273162,1.7578907581,2.21077607212,0.314981917211
seemed,0.0369469164189,0.184340037554,-68.2686454732,-0.026911785531,1.49799741509,0.273708087446
memory,0.049677570601,-1.17308665291,-94.0907697465,2.07939064823,3.91542109433,0.98023243028
lordship,0.138458080623,-3.59532481115,-263.254041183,6.68252064771,10.1520543749,0.738131853824
sat,0.0470091069081,0.0514070863175,-87.2833990908,0.593814821212,1.72618016449,0.414410997396
enemies,0.0543750330646,-1.73607774664,-103.736665237,3.39283601841,4.65490235294,0.919758979075
speaks,0.0470260407057,-1.03243940701,-89.1605319253,2.14770156368,2.92649429021,0.675070284919
labours,0.033021094857,-1.31205564849,-63.5952061925,1.94912058318,3.2435124066,0.583730497154
book,0.0535315698049,-0.873706464912,-100.664101731,1.93155487621,3.93985212518,0.583019230272
desired,0.0416301253778,-0.911126277385,-78.8269723098,1.67608433206,2.99066324235,0.595009963902
accepted,0.0150658939583,-0.816935460862,-29.3375489177,1.17232648126,1.66085036809,0.705798544918
course,-0.00276297172116,-1.47880257978,2.55917492362,1.90740578153,1.57788345088,0.716204466885
success,0.0130757737768,-0.761598423989,-25.6165252736,0.814818837695,1.72091440228,0.553355254967
ordered,0.0599273581231,-1.7739312268,-113.999124875,3.17810230381,4.62498930714,0.682632317446
seat,0.0126223207469,-1.4595287579,-26.0667507179,2.42407517528,2.01883455576,0.518083973168
person,0.0631184374012,-1.09640471657,-118.94089042,2.54086742079,3.86833103137,0.509981338568
studied,0.0312412242372,-1.32958767767,-60.4565030786,2.02967983741,2.44047885085,0.479963619549
sought,-0.0145768479127,-0.193069464406,26.7443038676,-0.258715632726,0.0509774964033,0.0114608125695
youth,0.0183212904962,-0.12746304081,-34.2041280429,0.306753824736,0.885392925905,0.174753119519
resigned,0.010283434082,-1.4461102701,-21.5982147801,1.84334985009,2.01540445912,0.670510516236
genius,0.0466583201204,-1.30955564224,-88.7943288765,2.18258529324,3.70809340658,0.693947825064
interest,0.0130021641928,-0.0590409612841,-24.2278782838,-0.371550203898,1.0920064638,0.204515427001
considered,0.0506188729623,-0.931756364801,-95.7382824307,2.15465227682,2.98129892216,0.665368664968
nature,0.0211229124387,0.715859618465,-38.000455393,-1.0196607224,0.0932240529914,0.0178020225249
sons,0.0145196291611,-0.0125368882006,-27.0041503388,0.321376804585,0.439800712107,0.0775889812487
acquired,0.0191936370076,-1.35542669865,-37.9316442838,1.86924331993,2.51411840323,0.522357088141
appearance,0.0398334896601,-0.367866123761,-74.5098920258,1.20450707073,1.75067918741,0.299855905524
was-said,0.0499431941658,-1.49687059646,-95.3406111817,2.83837895595,3.81684763932,0.896357993531
was-knew,0.0337808137524,-0.326931271224,-63.1993635788,0.586095498616,1.83080393744,0.274485265194
was-saw,0.0343962754874,0.109640063922,-63.6727408668,0.239680551962,1.16162383969,0.225626797463
worked,-0.000870175089393,-0.258534131636,1.13679008741,-0.126249218365,0.379270176659,0.154855219509
day,-0.00154558848581,-0.162859405688,2.5903195411,0.3962563584,0.0959319797581,0.0137311328993
determined,0.0291829362901,-1.13473722711,-56.0145071649,2.09086735001,2.84943768023,0.650971632967
author,0.028586555779,-1.9541485707,-56.3895101425,2.49486678103,4.00948313103,0.684936207431
manner,0.0475573640972,-0.588714948756,-89.2470006548,1.24622772325,2.60003506505,0.468891482022
duties,-0.00193575088616,-0.673014877033,2.36568713611,0.716997806438,0.79886765039,0.295651860024
was-obliged,0.0834483175222,-1.52256110957,-157.022690777,3.27604903328,5.5231407394,0.761189408056
much,0.0632753357188,0.215349231011,-116.864210131,0.366107478179,2.67464975318,0.358250819555
voice,0.0413898448577,-0.0581789339302,-76.9617460399,0.686723878469,1.31863004487,0.342323858989
body,0.0501681979983,-1.50002859703,-95.4640134424,2.94660910675,4.34705956584,0.95296991808
was-chosen,0.0283361525782,-1.44434563315,-55.1941562625,2.03302531254,2.77938346956,0.753003914911
gone,0.0299687507327,0.303428729899,-55.1137715471,0.0621144862219,0.700161373644,0.164920868287
powers,0.0197045072316,-0.4267047403,-37.3318869339,0.841382972508,1.08734363985,0.173712566884
having,0.0249208605199,-0.990316600337,-47.8208653139,1.85180358387,2.30867709644,0.340435205275
think,0.0621512233524,-0.699342798124,-116.397316148,1.72668300719,3.29941745258,0.609097982404
paid,0.0241579281563,-0.600097798765,-45.7888432719,1.14005594554,1.75351540796,0.228535111078
business,-0.00154801859559,-0.76799870831,1.5486080409,0.298658805902,1.21110695533,0.350305244029
addressed,0.0203381757609,-0.508077347487,-38.6842687542,1.06946615277,1.83195810867,0.330572242273
was-taken,0.0293963705795,-0.243128691023,-54.9288833341,0.834852494443,1.23957229471,0.232277959145
started,0.00440404760358,0.0618436240357,-8.0833363714,-0.280497989276,0.248802635307,0.0792599418543
was-placed,0.0286519806574,-1.34363460971,-55.347125693,2.29268130953,2.97186592581,0.747175541204
was-employed,0.0465372381059,-1.81436984726,-89.2881466785,2.92361195181,4.25210019866,0.877084764571
people,0.051783518079,-1.00241462504,-97.7176071478,2.08812489985,3.75142299635,0.571936669491
opinions,0.0206887347317,-1.47837477464,-40.8880537769,2.43771903602,2.81178799299,1.20774345874
presence,0.0377670925553,-0.255086364225,-70.564820744,1.17821829231,1.81935722621,0.510091242331
was-entered,0.00570365064627,-1.19517607126,-12.7879697853,1.85093331852,0.695152248759,0.0590789766024
was-put,0.0447470485296,-1.36117580434,-85.1448787992,2.49389292131,3.6905862029,0.922996326124
uncle,-0.0102852526035,1.0016499105,20.7598931006,-1.40322214737,2.12905881722,0.122938602997
offered,0.0231421482491,-0.503408415804,-43.7432980654,0.976248358321,1.47719378945,0.285047176824
duty,0.00927251934766,-0.394080876558,-17.8632337309,0.696800957354,1.30222155122,0.168054917264
going,0.04042966394,0.131635446962,-74.8765556207,0.584536635474,0.906850828388,0.198016458472
wanted,0.04380723294,-0.0398064262589,-81.3582017191,1.06637305613,1.54977996502,0.41726152704
acted,0.0278243501338,-1.37312017793,-53.8890027953,2.21728096378,3.60769183492,0.606620908405
spirit,-0.0400791069837,1.14141164642,76.4443815523,-1.86204286623,1.9797895502,0.0994448168057
makes,0.0181932699538,-0.780634685066,-35.080936846,1.1497701823,1.55718166458,0.337019961441
was-had,0.0217559162073,-0.678575920262,-41.4619533883,1.1611345751,1.64644146711,0.324720525116
reputation,0.0423468208305,-1.63760020786,-81.2242773891,2.81544326809,3.91923218324,1.12318328507
state,0.00129883976354,-0.793885180127,-3.78347722062,0.875820471833,1.38553998466,0.378938956002
judgement,0.032755296675,-1.32076977611,-62.9166310119,2.15201941719,3.3255908852,1.12796781669
formed,0.0375145619443,-1.42886110925,-71.9899201161,2.25780666293,3.69946563053,1.05349606233
was-received,0.0185235842682,-0.544981749456,-35.2617361578,1.29107364487,1.54212065352,0.188783013061
settled,0.0117798212904,-0.363112915643,-22.5712692173,0.179671135484,1.32256032117,0.273957289635
s,-0.00677522187482,-1.10700761385,10.658041956,1.29044966986,1.28809908087,0.239630822229
rose,0.0255557118843,-0.908924781749,-49.0595821776,1.62330464484,1.94985214069,0.442892625421
drew,0.0364607799181,-1.03518251223,-69.3146628231,2.00814152239,2.88932510082,0.970174424488
service,-0.006512873563,-0.623838164679,11.0369230393,0.743632062046,0.798279182053,0.124726720534
declined,0.00910480092823,-1.2379085688,-19.0065009733,1.99038718502,1.81353345311,0.791069420345
was-educated,0.011410424778,-1.1455743883,-23.2520883218,1.02492418114,1.94148319929,0.38089802399
soul,0.0385103155051,0.518833200866,-70.6674074705,-0.290710518774,1.35928356903,0.19776551774
bought,0.00282736450675,-0.543640647751,-6.22301683959,0.209890643396,0.95562729769,0.289206571225
reply,0.0171016103802,-0.708403706252,-33.0056493085,1.16776426795,1.44381740736,0.499293540482
talents,0.0533701259952,-1.30160608488,-101.197421466,2.48001635293,4.38788288467,0.626642227728
company,0.0266311787493,-0.529953097334,-50.2965335641,0.861235711124,1.94858254833,0.36694090359
poems,0.0376623734449,-0.891833785557,-71.6079331986,1.30356997326,2.64186498447,0.449415096402
resided,0.0179163636552,-0.721657665844,-34.5398310744,1.11310175788,1.544935617,0.320080739765
reign,0.0656768148894,-1.7194298529,-124.621790641,3.23165496524,4.76201178135,0.634767250173
old,0.0269162220467,-0.0996556967185,-50.2147684945,0.685875699627,0.8583264795,0.279231153025
departure,0.0227589735425,0.152041324821,-41.9856943877,0.188495816914,0.464385431998,0.0791823217141
built,0.00683912542946,-0.384632813663,-13.4159615502,0.0142948014617,0.850736982758,0.290552502208
desire,0.0136605685954,-0.0267041354499,-25.4476864734,0.49437621556,0.622662887181,0.170020581808
plan,0.0197002434149,-1.02935085941,-38.294230429,1.61461272502,1.92314621883,0.536179885635
tried,0.0295835799659,0.172793010928,-54.6348852427,0.224138219377,1.01087776558,0.259548080267
was-given,0.0248075297617,-0.408065917589,-46.72350135,0.659452842373,1.73674593713,0.522807281122
gained,0.0210715270771,-1.22566586664,-41.0983429789,1.65243826136,2.56033965286,1.03225909798
laid,0.0351651645392,-1.06858796845,-66.9706282907,1.86421734626,2.82789523427,0.815892381222
horse,0.0256106099395,-0.358441416326,-48.2216366268,0.778769530714,1.46315612458,0.241090191986
intended,0.0393392777999,-1.20733462491,-74.9020952827,2.09219342807,3.14610321498,0.784896653224
present,0.0303937368822,-0.843653624997,-57.9320190132,1.87256151482,1.94907195385,0.675638229433
